'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2016-09-05,'16.09.05','15:05','16:00','16:10','UAB "Italiðkas skonis", _','nenuteka nuotekos kriauklëje',,'Paupio 3','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad atvykus kanalizacija veikë.','',18.827600000000003
2016-09-05,'16.09.05','15:30','16:00','16:30','Vðá Vilniaus tarptautinë mokykla, 796/15','nenuteka nuotekos kriauklëje',,'Rusø 3','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas.V.ietinës kanalizacijos vamzdþiø valymas per pravalà virtuvëje,kai skersmuo 50 mm, ilgis iki 10 m su gyvatuku.Pravalos dangèio uþdëjimas','',38.574799999999994
2016-09-05,'16.09.05','15:55','17:30','18:15','UAB ,,Yglë pastatø valdymas" kvieèia tik atsak.asm., 715/14','nenuteka nuotekos kriauklëje',,'Gabijos 30','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas Vietinës kanalizacijos vamzdþiø valymas elektrine freza per trapà sandelyje, kai skersmuo 50 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas,  Nuotekø nutekëjimo patikrinimas vandens srove.','',45.9195
2016-09-05,'16.09.05','16:40','18:00','18:30','225-oji DNSB  "Juna", _','rusyje laða ið k.vandens stovo',,'Taikos 144','2.8. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos apþiûra ir gedimo nustatymas. K.vandens tiekimo iðjungimas stovui, uþdarant ventilá.  Dalinis verþlës iðsukimas ir sriegio patikrinimas. Verþlës paverþimas apvyniojant sriegá lino pluoðtu su hermetiku . Sistemos uþpildymas vandeniu ir sandarumo patikrinimas.','',18.2347
2016-09-05,'16.09.05','16:50','17:15','17:35','UAB "Namø ûkis", 65-102','ið perdengimo koridoriuje laða vanduo','praneðti','Savanoriø 33','2.1Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas.Virðt.102 bute durø niekas neatidarë. Raktø prie uþdaromos armatûros priëjimo ir reikiamà stovo pagal komunikacijø iðdëstymà suradimas.Ð.ir k.vandens tiekimo iðjungimas stovams uþdarant ventilá.','',22.5786
2016-09-05,'16.09.05','18:00','18:35','19:00','Nëra sutarties, 2/2014','sutriko elektros tiekimas butui',,'Didlaukio 74','4.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos ir plombø apþiûra. Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Gedimo pobûdþio ir vietos nustatymas. 16 A  automatinio jungiklio pakeitimas vidaus tinkle el.skyd.laiptineje,  elektros tiekimo atnaujinimas.','Izoliuotas gnybtas 1,5-10mm2 1 vnt',25.833500000000003
2016-09-05,'16.09.05','18:01','18:40','19:10','96-oji DNSB, 653/13','buto tech.spintoje ið k.vandens stovo laða vanduo',,'Vydûno 12','2.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos ávertinimas. Trukusios vamzdþio vietos suradimas, daþø ir rûdþiø nuvalymas. Guminës tarpinës uþdëjimas. Spaustuvo D32 mm árengimas  uþverþiant  varþtais. Taisomos vietos sandarumo patikrinimas.','Metalo apkaba d-32 1 vnt',24.623500000000003
2016-09-05,'16.09.05','18:25','19:05','19:50','Nëra sutarties','kyla nuotekos klozete.Uþsikimðæs bendras nuotekø stovas.',,'Bazilijonø 3','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas . Bendro stovo  vamzdþiø valymas elektrine freza pro trapà tualete, kai skersmuo 100 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas,','',45.9195
2016-09-05,'16.09.05','18:35','19:00','19:30','Nëra sutarties','ið perdengimo laða k.vanduo',,'Virðuliðkiø 37','2.1Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas.Laða ið perdengimo ðalio k.vandens stovo.Reikia ardyti perdengimà. Raktø prie uþdaromos armatûros priëjimo ir reikiamà stovo pagal komunikacijø iðdëstymà suradimas.K.vandens tiekimo iðjungimas stovui uþdarant ventilá. ','',18.8155
2016-09-05,'16.09.05','19:40','19:50','20:10','382-oji DNSB, _','ð.mazge teka ið vamzdþio k.vanduo',,'Tvereèiaus 3','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad atvykus á vietà dirbo vietinis santechnikas.','',15.6937
2016-09-05,'16.09.05','20:20','21:15','21:50','UAB "Ðilëja " (Tel. 2466644), _','kyla nuotekos kriauklëje.Uþsikimðæs bendras virt.nuotekø stovas.',,'Èiobiðkio 13','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas . Bendro virt.stovo  vamzdþiø valymas elektrine freza per stovo pravalà rusyje, kai skersmuo 50 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas,','',38.2602
