'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-06-18,'17.06.18','08:35','08:50','09:20','445-oji DNSB, _','Teka vanduo rûsyje',,'Apkasø 3','2.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos ávertinimas. Prarûdijusios arba trukusios vamzdþio vietos suradimas, daþø ir rûdþiø nuvalymas. Guminës tarpinës uþdëjimas. Spaustuvo D50 árengimas  ðalto vandens vamzdþiui rûsyje uþverþiant  varþtais. Taisomos vietos sandarumo patikrinimas.','Metalo apkaba d-65 1 vnt',29.7902
2017-06-18,'17.06.18','08:40','08:55','09:30','Nëra sutarties','Uþsikimðo kanalizacija',,'Dominikonø 10','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas.  Vidaus vamzdþiø valymas kai skersmuo iki 100 mm, su pompa.  Nuotekø nutekëjimo patikrinimas vandens srove.','',32.742599999999994
2017-06-18,'17.06.18','12:30','12:45','13:25','UAB ,,Draugystës" vieðbutis, 701/14','Uþsikimðo kanalizacija',,'Èiurlionio M.K. 84','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',48.3879
2017-06-18,'17.06.18','13:20','13:30','14:10','UAB "Senamiesèio ûkis " (Tel. 2611695, 2627890), _','Uþsikimðo kanalizacija',,'Filaretø 6','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 100 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',48.3879
2017-06-18,'17.06.18','13:50','14:00','14:30','UAB "Inservise" (Inreal pastatø prieþiûra) (Tel. 2736607), _','Uþsikimðo kanalizacija',,'Juozapavièiaus A. 9a','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas.  Buto vamzdþiø valymas kai skersmuo iki 100 mm, su pompa.  Nuotekø nutekëjimo patikrinimas vandens srove.','',32.742599999999994
2017-06-18,'17.06.18','15:15','15:30','15:50','901-oji DSNSB','Nëra elektros',,'Architektø 220','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Automato ájungimas ir elektros tiekimo atnaujinimas bendrame tinkle rûsio elektros skyde. ','',23.3893
2017-06-18,'17.06.18','16:00','16:20','17:10','DNSB Ðviesos g. 14,Grigiðkës','Teka vanduo laiptinëje',,'Ðviesos  Grigiðkës 14','2.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos apþiûra ir gedimø nustatymas. Vandens tiekimo iðjungimas  uþdarant ventilá. Vandens iðleidimas ið vamzdþiø atidarius nuleidëjà.  Sugedusiø ventiliø  demontavimas ir sriegiø  iðvalymas bei  patikrinimas. Naujo ventilio D20 ir trumpasriegio D20 mm montavimasbendram karðto vandens stovui 3-ame aukðte, apvyniojant sriegá lino pluoðtu su hermetiku. Sistemos uþpildymas vandeniu ir sandarumo patikrinimas.','Nipelis BR.I/I 3/4 1 vnt; Ventilis 3/4 1 vnt',39.083
2017-06-18,'17.06.18','17:00','17:20','17:50','653-oji DNSB, _','Uþsikimðo kanalizacija',,'Stanevièiaus S. 34','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',48.3879
2017-06-18,'17.06.18','17:50','18:05','18:35','Nëra sutarties','Uþsikimðo kanalizacija',,'Eglinlaukio 1','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis < 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.         ','',45.9195
2017-06-18,'17.06.18','18:05','18:20','18:40','Nëra sutarties','Teka vanduo',,'Stanevièiaus S. 14B','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad atvykus vanduo buvo uþdarytas. Trûko karðto vandens ventilis prie boilerio, reikalingas keitimas, nëra priëjimo .','',18.827600000000003
2017-06-18,'17.06.18','20:00','20:20','20:40','105-oji DNSB, _','Nëra elektros butuose',,'Architektø 64','4.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos ir plombø apþiûra. Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Gedimo pobûdþio ir vietos nustatymas. Kontaktø remontas ir elektros tiekimo atnaujinimas bendrame tinkle laiptinës elektros skyde.','',28.495499999999994
